feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	y
0.494044073	2.273035444	1.288021825	1	0.91439725	0.799409620999999	7	11	83.19373817
0.581757939	1.846950428	0.40604186	10	0.755404827	0.698037710999999	7	7	75.03019874
0.584942824	3.14838024	0.466090942	1	0.584554096	0.996044989	7	15	79.93962975
0.680134294	2.335523329	0.867619418	1	0.930915295	0.850548137	7	16	85.59
0.65604214	2.163781099	0.125070831	10	0.686855315999999	0.943909953	6	2	76.90512491
0.624735	1.882435872	0.023096719	10	0.6704583	0.935719853	6	7	76.62229402
0.515093792	2.050678026	0.017175269	10	1.0	0.928960441	6	4	72.33
0.538175643	2.796043189	1.934409511	1	0.939331656	0.964954843	7	1	81.68955426
0.68836873	2.741245263	2.108548579	1	0.984400324	0.961923731	6	12	75.35192721
0.566138136	2.982510504	0.286167758	1	0.660285694	0.894213378	8	7	89.25293334
0.471498444	2.157317113	0.649966827999999	10	0.921957437	0.775486186	7	2	77.26
0.561620268	2.541458705	1.09437316	1	0.700020602	0.986897763	7	10	78.6
0.705853556	2.775251494	1.341526299	1	0.88511718	0.971267192	7	4	86.64883043
0.63618525	1.795872314	0.787637404	10	1.0	0.933897367	6	3	80.18409201
0.569694781	1.793364269	0.010066294	10	0.579452173	0.97385405	5	6	75.32
0.672612127999999	1.840350676	0.155628882	10	0.657804743	0.738599129	7	5	83.47
0.555256087	2.032200004	0.822188716	10	0.769757148	0.766840926	6	5	80.61322254
0.652814361	1.264652127	0.533073801	10	0.83178618	0.606359594	7	5	82.13
0.561590417	0.998384748	0.013163985	10	1.0	0.769769757999999	4	7	76.93643012
0.513334628999999	1.585852333	0.033159599	10	0.638220662	0.90107789	5	1	76.60347024
0.644519824	2.755128484	0.208207795	10	0.721662814	0.997187293	6	13	79.5457189999999
0.543810714	1.717693409	0.757388382	10	0.862074972	0.658664491	7	12	77.4
0.644398692	3.138976304	0.785407997	1	0.613856002	0.973418436	7	14	81.65
0.598940424	3.134177014	0.2813933	1	0.635618389	0.896229004	9	8	90.13455308
0.678895244	2.236622889	0.015142543	10	0.728738670999999	0.970525047	6	4	83.13210503
0.558956457999999	2.913286415	1.754134019	1	0.949625928	0.995237421	6	7	89.25293334
0.554883581	1.643704908	1.796976714	10	0.958559158	0.740376085999999	6	5	72.74609801
0.692886364	2.072454605	1.075126681	1	0.808531087	0.894357008	5	10	86.46170797
0.631420588	2.988297441	0.164345898	1	0.550434792	0.980120978	7	9	71.43214846
0.468462867	1.370157927	1.259158245	1	0.640155163999999	0.697175565	7	12	74.34320416
0.472707083	2.36689125	1.08444498599999	1	0.879700009	0.868722771	6	16	84.29908505
0.504900409	2.57910454	1.066472303	10	0.876856581	0.951053952	7	14	82.12735104
0.495317938	2.230741484	0.339301465	10	0.691201025	0.950660994	6	10	82.5246399
0.614204786	3.075423403	0.783195051	1	0.674269338	0.887592272	9	1	89.25293334
0.4928605	1.366749369	1.691368853	10	0.803884062999999	0.592144781	7	13	80.31
0.666147478	2.11152542	1.046312959	10	0.904585913	0.887881374	6	14	85.71
0.678642055999999	2.192825476	0.446253167	10	1.0	0.988247945	6	4	81.49422274
0.689463167	2.076779601	1.262018546	2	0.970567217	0.736991403	7	16	85.70363368
0.521183863999999	2.806714957	0.038045247	7	0.585184922	0.966480277	7	10	80.19
0.51383255	2.499415988	0.015658867	10	0.552238287	0.984156038	6	6	80.5
0.456842857	3.375056208	0.899714235	1	0.856255525	0.978673337	8	15	77.19806709
0.649637652	2.942750704	0.855129882999999	1	0.954568358	0.878560897999999	8	20	85.59288212
0.51094935	1.894865145	1.15286168599999	10	0.670089516	0.734440754	7	4	85.61077843
0.557327792	2.660648467	1.059785952	10	0.887194252	0.950001218	7	8	75.63673008
0.593693594	1.706057835	0.099230295	10	1.0	1.0	3	1	77.27577563
0.621217199999999	2.314099801	1.633648328	10	0.909282588	0.941141046	7	2	77.59
0.510164205	1.971400736	0.007405922	10	0.691581443	0.989790809	5	16	88.75474318
0.581622325	2.413479383	0.050950945	1	0.716405101	0.971717495	7	10	84.08694372
0.5295119	2.950336663	0.214252143	1	0.543876255	0.893626468	8	1	89.25293334
0.587290923	2.717063746	5.020910287	1	0.951591083	0.950593405	6	2	89.16007809
0.568887542	2.035769337	0.745885834	10	0.875937840999999	0.762739999	7	11	76.00467373
0.575046395	1.833492326	0.236066827	1	0.662896735	0.864660653	7	8	74.34644768
0.612483571	3.103076002	0.654249701	1	0.675297035	0.978614164	7	12	79.57590509
0.562428154	1.395036604	1.48652771	10	0.899047042999999	0.611755203	7	11	76.42337796
0.542707632	2.316857702	2.226469557	1	0.90413302	0.911307426	6	11	88.18086338
0.465594474	3.009962766	0.807269295	1	0.647562837	1.0	7	12	89.48
0.581948462	1.855330786	0.00229259	10	0.708543851	0.994899298	4	2	74.67096156
0.368028026	1.350160255	0.27060394	10	0.621451831	0.778305152	5	5	73.65
0.510365889	1.996849455	0.126993661999999	1	0.763861160999999	0.989277165	5	10	84.63880704
0.491853727	2.909311668	0.877300005	1	0.714592555	0.910153651	8	3	78.40284479
0.632107067	2.37944524	0.898431244	1	0.978953692	0.984901435	5	8	88.75474318
0.676063	2.183936325	1.695022683	1	0.985982188	0.905116206	5	15	85.88782816
0.531886957	3.220089604	2.579360324	1	0.767048674	0.893746783	9	13	80.52844838
0.411878263	1.684433089	0.966800981	1	0.685695119	0.817972747	7	13	84.69731702
0.735768740999999	2.394158894	2.554906971	1	0.413647999	0.950646039	7	4	78.23541317
0.582468142999999	3.05681281	2.223142315	1	0.979667488	1.0	7	10	79.93962975
0.434588583	2.25734594	0.0	1	0.52949189	0.997303059	7	4	65.75019377
0.484486815	1.342460389	0.347276643	10	0.723775026	0.620890207999999	7	13	76.48501109
0.471553882	2.813499131	1.095583411	1	0.802020969	0.973220186	7	1	73.25
0.709187	2.325899568	0.127218076	10	0.628044774	1.0	4	2	41.73473331
0.618369256	2.029315588	0.823850617999999	10	0.654907012	0.942470582	6	5	79.76584669
0.639957323999999	2.056910197	0.970738156	10	0.692557641	0.896997965999999	6	1	82.14368469
0.405521912	1.074611037	1.16829632	1	0.694926112	0.774967872999999	7	8	75.95605216
0.555599057	2.828371544	2.301911668	2	0.988194189	0.917744202	9	10	70.38
0.451192467	1.925722306	0.413334144	5	0.627402122	0.712676478	7	17	74.54327703
0.614752216	2.679373732	1.102789929	1	0.691130594	0.99712333	6	5	83.11
0.665666811	1.811454555	0.825630548	10	0.599257862	0.707334155	7	4	78.79019271
0.750723167	3.114226412	0.416898524	1	0.710594935	0.996188645	7	3	86.64883043
0.629592667	2.048361242	3.780145781	10	1.0	0.97434792	5	2	75.32
0.608363703	2.444484192	0.966296481	1	1.0	0.996919445	5	2	85.06
0.49795214	2.134456211	2.005407297	10	0.981685484	0.900458111	7	4	77.75616047
0.628569577	3.124564893	0.727525622	1	0.878221402	0.95646086	8	14	79.55397339
0.530116199999999	2.917813499	1.485577095	1	0.810852222	0.989606225	6	9	81.36501737
0.568750368	1.54367304	0.646329232	5	0.646977724	0.641991283999999	7	8	83.47
0.619830227	2.073794365	1.800723258	10	0.913391861	0.863326364	7	15	89.42354703
0.414429333	2.203830986	4.47981202	1	0.98004641	0.988794225	6	1	83.30258544
0.598619952	2.101201608	0.336385465	10	0.740552911	0.770847231	6	8	76.00467373
0.53062872	1.897925348	0.398860382	10	0.726975332	0.741262655	7	3	74.69978772
0.54937195	2.164011082	1.013812287	10	0.978525997	1.0	5	2	79.86
0.534997706	1.878103207	3.863409893	10	1.0	0.99006372	6	1	70.9988744
0.626235026	1.621688743	0.8919233	10	0.755453232	0.720932369	7	8	84.09
0.534255622	1.524452966	0.963622843	10	0.993427552	0.82450487	4	3	83.3
0.527329656	2.129708511	1.273660546	10	0.776683955	0.769062572999999	7	18	81.5260644
0.538455647	2.491474216	0.01884317	10	0.712341435	0.95024102	6	15	77.34
0.556450565	2.806945962	0.037900794	10	0.49354936	0.972581575	7	11	80.85
0.625850459	2.024161394	1.143396969	10	1.0	1.0	4	3	83.31987033
0.696742447	2.719100107	1.792900919	1	0.935158028	0.993379771	6	7	84.15426782
0.654675395	2.326787516	0.093736159	10	0.585161379	0.920201572	6	3	82.66120275
0.359304862	2.196694586	0.07202059	10	0.467152205	0.929994932	7	7	75.82
0.657147833	2.390733254	0.107694134	10	0.58107971	0.782011998	7	16	83.25
0.53458395	1.465560394	0.389756966	10	0.805285582	0.793684799	4	3	84.09045838
0.652496733	3.12826153	1.854053936	1	0.803002437	0.946022752	7	15	79.58
0.620007176	2.83235354	0.04972641	7	0.739748994	0.943410089	7	11	74.3407082
0.574018767	2.829128599	0.536519065	1	0.650899659	0.971556976	7	6	79.14701708
0.646778973	2.386633005	0.514841205	10	0.658290766	0.969526945	6	3	84.73384225
0.627284591	2.948338806	1.587887491	1	0.862056358	0.950773159	7	16	89.16007809
0.595396725	1.687958384	0.193877174	10	0.708418707	0.908376673	6	7	79.21
0.653696897	1.99814142	0.284404195	10	0.702055167	0.916756334	6	11	77.36857471
0.6178872	0.916843431	1.250688601	2	0.915236961	0.646184992	6	9	88.18086338
0.586252468999999	1.905436874	0.806431354	1	0.98975308	0.970676967	5	1	84.12899488
0.479735463	2.131857838	0.190490074	10	0.635895551	0.956929211	7	11	74.97685639
0.586203781	3.176246297	0.707566717999999	1	0.86715596	0.996360558	7	13	89.25293334
0.694499667	0.889304219	1.216259757	10	0.948465952	0.510962226	6	2	81.8
0.532332488	2.201726014	0.365766617	10	0.541205902	0.994317178	7	1	75.17169387
0.596172727	2.107399928	0.688054383	10	0.653030616	0.954999376	4	2	84.09045838
0.621067029	1.424267508	0.012440587	10	0.472550566	0.889074737999999	4	3	76.13804922
0.720418771	2.794438581	0.180664769	1	0.689282839	0.993651508	7	8	91.76066633
0.6706776	2.503744739	0.914646434	10	0.834531913	0.942415643	7	2	70.69111248
0.567853769	3.109797889	0.655926663	1	0.918609759	0.997477384	7	11	79.14701708
0.576137976	2.756743326	0.974911795	1	0.777611550999999	0.977249941	7	6	83.11
0.585621738	2.140969919	0.246593581	10	0.543929021	0.988405547	5	4	77.26
0.638815675	2.618210875	0.033314074	10	0.633412405	0.982740476	7	3	85.06
0.639355433	2.949533768	0.220549261	2	0.548991732999999	0.97647615	8	1	72.38914878
0.4990759	2.445803017	1.275477068	10	1.0	0.952790332	7	10	83.11246873
0.542566389	2.858420243	1.143594063	10	0.82702654	0.873093124	8	15	82.0
0.479232414	2.603732192	0.964306031	2	0.772340472	0.859330983	8	9	88.64473633
0.393049385	2.199687036	1.0	1	1.0	0.963820884	7	13	82.47170741
0.389163789	1.731009545	0.304215956	10	0.684278619	0.96748736	4	1	75.32092267
0.366603789	0.925598661	1.26448168	10	0.918480752	0.701220997	6	2	83.12167435
0.434033647	2.983464666	0.441492535	1	0.475282689	0.897596537999999	8	13	77.25018783
0.429904143	1.996843471	4.958814086	4	1.0	0.983086662	6	4	78.43
0.555589282	2.458477405	1.472329472	10	1.0	0.981382857	7	1	84.96249547
0.575618422	1.929616449	0.85118166	10	0.554662411	0.871770617	6	2	84.07868933
0.650899947	1.635832076	0.936063966	10	0.790818999	0.651932163	7	1	81.58769754
0.463872379	2.197054176	0.820691532	2	0.781257538	0.870299864	7	12	76.86
0.436639775	1.526955741	1.293462101	10	0.939667763	0.896288155	5	1	75.5
0.518845957	1.939886601	0.011822479	1	0.719663715	0.884515507	5	4	81.79742317
0.544589547999999	2.951940728	1.406272902	1	0.896764697	0.965472912	8	2	80.2
0.673900255999999	2.311907236	1.811781167	10	0.789290549	0.93142959	6	6	80.52844838
0.537709892	1.377174636	0.0107916789999999	10	0.575528335	0.912869005	4	10	84.63880704
0.745274091	2.892578886	0.900999098	1	0.897652728	0.897452063	7	9	77.09091005
0.623865574	1.875847926	0.334976885	10	0.659456595	0.729672057	7	13	74.69409675
0.62582225	1.842110973	2.237262263	1	0.986063885	0.876245862	7	3	81.86948698
0.62721275	1.055795691	0.552936891	10	0.863181105	0.649795913	6	8	85.05
0.414668	1.854993531	0.037671401	10	0.706150435999999	0.962412669	6	3	80.19
0.568948827	2.09220998	1.234551248	1	0.977600949	0.814371889	7	12	83.13210503
0.49291798	1.802290024	0.693584722	10	0.755602938	0.849297126	6	2	75.73689709
0.5213095	2.297255616	1.259493581	1	0.958419369	0.984282172	5	6	79.04503289
0.517141447	2.783603768	0.081882913	4	0.53886878	0.983603225	7	15	75.81859241
0.751408059	2.479038797	0.703496177	1	0.682530603	0.897287777999999	6	19	88.75474318
0.555221919	2.381116494	0.983797257	1	0.654724998	1.0	6	11	89.15
0.606133707	2.50350735	0.893815595	10	0.90529646	0.908143584	7	8	78.89056609
0.504581438	1.79738873	1.065677542	1	0.897673588	0.969526986	5	2	78.08130824
0.451267	2.527178243	0.950717992	1	1.0	0.989344509	6	2	72.5466927
0.386774227	2.967786857	1.659197009	1	0.983230631	0.897124482999999	8	19	86.95989812
0.451178161	2.750148943	0.869094625	1	0.80206111	0.997967227	6	11	87.08025622
0.424350722	1.930246978	0.560344045	1	0.706097293	0.9894854	5	1	77.56130404
0.585294781	2.867597371	1.222862054	1	0.686258613	0.958487915	8	14	78.31
0.486013292	2.040890648	1.340695272	10	1.0	0.949179576	7	2	65.11423029
0.586174955	2.323286228	2.805545886	7	0.783064274	0.753708327	9	15	81.51
0.739420699999999	1.924239665	0.185210792	10	1.0	0.971415413	4	1	81.16
0.480454675	1.683841596	1.98095971	10	1.0	0.869639889	7	1	70.05
0.635959216	1.759183916	0.601221007	10	1.0	0.894507435	5	1	75.95605216
0.661308683	2.643182629	0.132475875	6	0.574254931	0.950608027	8	5	76.60312581
0.420878385	1.597269833	0.954330542	1	1.0	0.910656709	6	3	79.85
0.547791026	2.027392399	2.434038978	1	0.927946066	0.961178466	6	1	89.15182371
0.669680278999999	3.040572428	2.816473534	1	0.903441966	0.992536692	7	9	83.19373817
0.468117939	2.042237695	0.543269264	1	0.812700042	0.956148246	5	4	84.29434533
0.544645333	2.265396327	0.317050736	1	0.671222587	0.846226099	8	18	78.75580305
0.681222278	2.671431073	0.709890465999999	1	0.837301524	0.969738417	7	11	80.52844838
0.662472425	2.728941233	0.864701379	1	1.0	0.983360956	7	7	82.32
0.704727147	2.272655517	1.229452148	10	0.871133502999999	0.970578489	6	11	86.23408969
0.48822325	2.398311419	0.883321895	1	0.709280952999999	1.0	4	7	86.25
0.504167647	2.870206892	0.985506548	10	1.0	0.995816762	7	3	83.13210503
0.694470795	2.392587119	0.012804474	10	0.524182575	0.988235918	4	6	82.69554802
0.663851	1.770906889	0.24954862	10	0.622762905	0.83652082	6	2	82.85221636
0.4824814	1.361031643	0.521348767	10	0.862831543	0.863269251	6	3	86.03589371
0.659582829	2.475331895	1.007473356	1	0.749843349	0.989116901	5	3	88.18
0.578303146	3.023436894	0.535709585	8	0.698517325	0.920943825	8	12	78.88807013
0.540723922999999	1.746798203	1.702440345	10	0.96613995	0.693556102	7	12	79.64443851
0.542784818	2.790438359	1.0	1	1.0	0.88311372	8	12	79.57116537
0.481474875	1.384768549	0.046673267	10	0.473383885	0.945009532	4	1	75.32092267
0.482956	1.343893558	1.062811174	1	0.726522060999999	0.731355417999999	4	7	74.53
0.850480542	2.12485492	0.945787618	1	0.92837308	0.890689436	5	10	86.46170797
0.64746835	3.447451044	1.725194068	1	1.0	1.0	7	12	80.86
0.515110793	1.947704585	0.524220491	1	0.746755808	0.715793681	8	13	74.19
0.682847282	2.550752737	0.948509773	1	0.880980260999999	0.994758149	6	4	84.69988044
0.547851371	1.89362399	0.001758013	10	0.664632708999999	0.981052392	4	2	70.00901699
0.489009414	2.755850983	1.246140576	1	1.0	0.985218978	8	2	78.24338607
0.543011231	2.288047316	0.212304497	1	0.53936234	0.996591008	5	1	80.36377804
0.560564559	2.116823856	0.277290812	10	0.680758271	0.96684964	5	5	79.19093195
0.607701143	2.376528866	0.00026	10	0.639661644	0.957926234	6	14	75.0786367
0.597792026	2.241602463	1.504575293	10	0.846445964	0.936262443	6	1	90.13455308
0.578578783	3.330221314	1.036349935	1	0.85991499	0.963225799	8	18	81.52485508
0.477519172	3.110016957	1.760960816	1	0.924452496	0.989877881	8	9	83.94
0.610618543	1.618760919	1.767028387	10	0.917563901	0.706092247999999	7	12	75.03019874
0.586380821	2.603537482	0.913405908	1	0.496354099	0.967033688	8	14	85.32504114
0.478854562	2.237524964	1.03627859599999	1	0.827746952	0.947037825	7	9	87.9426275
0.56154545	2.116548775	0.395427	10	0.662024033	0.958275935	6	2	83.11
0.680891579	2.484893881	0.13237082	1	0.703276242	0.971004884	5	3	89.25293334
0.610887947	1.57723165699999	0.430203665	10	0.852842045	0.728473218	6	11	78.61
0.598430432	2.167751287	1.173130039	10	0.548862022	0.998327368	6	2	71.5850367
0.684770317	2.346805434	0.346546033	1	0.718374420999999	0.857028459	7	12	85.59288212
0.542569657	1.791836523	0.265023438	10	0.709558827	0.685768818	7	16	81.5260644
0.464714862	2.043628172	1.324675325	1	1.0	0.83238961	6	1	76.13330379
0.6409516	1.834535069	0.841697942	1	0.955289078	0.746344414	7	16	76.74866483
0.209301029	0.624265572	0.005834407	10	0.715930142	0.879015902	5	1	77.89976327
0.618718268999999	4.084870511	1.137959586	1	0.810038750999999	0.976572885	10	12	78.57591385
0.559074913	2.644794862	0.994122585	10	0.994527396	0.943115085	8	10	82.21100879
0.475671184	2.296765478	0.535218144	1	0.722139028	0.97374273	7	6	81.34299276
0.513801976	2.745530888	1.420280235	1	0.611685437	0.989089935	7	2	89.16
0.611444868	2.995189916	0.546130035	1	0.800947865999999	1.0	7	13	86.64883043
0.635966642999999	3.037033513	0.0633654209999999	3	0.651102487999999	0.994474877	7	14	86.36
0.683326146	2.866747834	0.99338571	10	0.968794368	0.979068421	7	1	88.5
0.466175429	2.417019528	0.997860963	1	0.623758148	0.977574594	6	2	89.16007809
0.659679094	2.458535591	0.826229792	1	0.833095873	0.982243433	6	15	83.04377497
0.663383	2.438710699	0.52850736	4	0.847079459	0.875874277	7	16	74.1889645
0.688868838	2.131471251	0.602416493	1	0.752153895	0.901135426	6	7	86.87
0.334373897	1.204045576	0.786347866	10	1.0	0.742519812	4	2	69.45204809
0.585166256	2.852981095	1.043772563	1	0.892201893	0.958590468	7	10	77.02
0.65459815	2.610017944	0.110417975	1	0.574607442	0.963361145	6	15	85.49548736
0.668281571	1.977159431	1.260774102	1	0.684413745	0.977958917	5	2	76.92265989
0.723792778	1.751146832	0.142645738	7	0.606429318	0.683612787999999	7	14	76.48653606
0.691858086	2.489312824	0.917281128	1	0.78095133	0.987871475	5	13	88.75474318
0.484884	1.510563586	0.450874674	1	0.751582483	0.754838887	7	12	85.0166390999999
0.586615231	3.454755913	3.914058586	1	0.780576874	0.902068787	9	19	90.13455308
0.397827895	1.58169174199999	0.193307804	10	0.692685412	1.0	3	2	75.31049199
0.526666899999999	3.02500728	1.016736402	1	0.988800903	0.982128776	8	17	83.0
0.601693217	2.987518745	1.102220528	1	0.907877333	0.99534817	6	1	84.29
0.295842944	1.366533068	0.006245861	10	0.64990454	0.930131216	4	5	78.25499035
0.615350667	1.711925605	0.03372504	10	0.679309869	1.0	3	1	78.25025062
0.468523	2.507421333	0.327505263	10	1.0	0.944930662	7	3	76.0
0.421122583	1.839407334	0.728908425999999	1	1.0	0.975582154	5	4	82.12735104
0.516829313	1.825273004	1.138720035	1	0.969085126	0.968731274	5	3	79.53764556
0.625902286	2.130979162	2.138096709	2	0.956058416	0.734076903	9	11	86.20182383
0.512258895	2.610305607	0.65030328	1	0.680034912	0.993120695	6	2	71.75817344
0.4867523	2.409541049	0.825278097	1	0.725462611	0.761830287	9	19	75.95605216
0.592347333	1.588611886	1.268557223	1	0.972461434	0.687467564	7	22	80.84
0.470762542	1.44765245199999	1.026853592	1	1.0	0.789625559	4	3	84.14061689
0.496317462	2.464778484	1.302680098	10	0.821929288	0.984405699	7	9	81.47
0.471329824	2.182447079	0.899727674	3	0.837842357	0.870881896	7	11	70.56211256
0.638465744	2.412410475	0.252181413	1	0.919298718	0.970724956	5	4	87.2111281
0.633008429	2.639862233	1.327550828	1	0.88160076	0.898881932	7	17	86.95989812
0.600153082999999	2.883326828	1.082240824	1	0.818156987999999	0.953206255	8	20	86.65452139
0.516684636	2.427285668	0.874326462	1	0.82406658	0.970436994	6	10	82.33401341
0.550992359	1.652314529	0.778626780999999	10	1.0	0.944388658	4	9	81.15639071
0.53297525	2.648845087	1.243107774	1	0.898828494	0.977702234	7	2	80.86
0.575729296	2.344415381	1.338549337	10	0.662007025	0.960949239	6	8	81.14
0.623495838	2.070107842	0.28321305	10	0.629314	0.955162016	6	1	80.2
0.765734074	1.356316589	3.686224674	10	0.923739906	0.612377161	7	13	82.49484843
0.516251737	2.639690265	0.938655122	1	0.940544317	0.994413913	7	8	79.08
0.614248868	3.081611455	3.720672967	1	0.922611441	0.996671554	8	5	80.73
0.581270838	1.669316395	0.048702069	10	0.551231343	0.897737547999999	5	1	71.26
0.487363972	1.758360798	0.432023856	10	0.686064346	0.949697245	4	1	84.09045838
0.67271063	3.166550452	1.176694401	1	0.521452041	0.962589004	7	14	89.25293334
0.437894667	2.290295951	0.511325521	1	0.745213353	0.870074217	7	14	79.22356237
0.734865875	2.421210587	1.106705821	1	0.684302932	0.953983628	6	14	80.03025823
0.494504625	2.322132219	0.712625955999999	1	0.76931778	0.849406799	8	21	85.0166390999999
0.593451	1.315590944	0.133011006	10	0.793379277	0.768811912	4	6	79.23
0.667708545	2.722432256	0.499884859	1	0.78449051	0.893303451	7	16	78.23541317
0.576490922999999	1.566408182	0.0	10	0.630929754	0.791374449	6	1	74.27207869
0.726997049	3.028949728	2.126947622	4	0.994651711	0.956010767	8	7	75.0754562
0.643379571	2.60917183	1.32539893099999	1	0.930054008	0.885200095	8	19	87.84151787
0.5584425	3.058042976	0.272346176	1	0.552342885	0.900030043	8	2	90.13
0.615356793	2.023341732	1.885077232	1	0.546096187999999	0.992089868	5	3	79.84608487
0.561920098	2.657425162	1.095886303	1	1.0	0.998625042	7	8	80.52844838
0.58439039	2.216718197	0.117538527	10	1.0	0.974309753	6	4	74.1
0.764813926	2.151949469	0.520526082	1	0.691892035999999	0.977885842	5	4	88.27020396
0.546556423	3.021998244	1.159779141	1	0.915901394	0.987159545	7	14	85.43987796
0.612796105	1.539211625	0.062087463	10	0.63134363	0.69191482	7	2	79.63874755
0.714663412	2.579718816	0.344480795	1	0.961664477	0.955446421	5	11	85.0
0.434192068	1.945578795	1.21253007	1	0.890637948	0.883743273	7	8	74.71
0.607473867999999	2.291364059	0.0	10	0.630929754	0.985560046	6	1	84.73384225
0.551226263	3.071320285	2.809354429	2	0.946092473	0.860932481	9	12	83.76
0.528450667	2.591695727	0.899164475	2	0.723503719	0.865650890999999	7	15	86.36347017
0.762029152	1.781587619	1.137771985	10	0.985980054	0.736841460999999	6	5	82.69873538
0.495256279	2.194963638	0.420430945	10	0.762707048	0.908691381	7	2	84.72558787
0.666523816	2.566117684	0.846528554	10	0.869528779	0.924133166	8	10	79.39701062
0.511984	1.61354356	0.770915652	1	0.886793157999999	0.688637290999999	7	14	73.57821416
0.673458324	2.043063097	1.246144555	1	0.864900297	0.896986645999999	6	4	86.95989812
0.4339467	2.047250912	0.730390859	1	0.918998722	0.702784994	9	15	75.8158693
0.556311367999999	2.677761092	1.010238341	1	0.742715604	0.993880896	7	1	85.39
0.498426421	2.320138544	0.0	1	0.0	0.989933144	5	1	80.4875893
0.6726801	2.354177933	1.269163089	1	0.992452976	0.914118577	7	9	87.11686089
0.580152229	1.460397797	1.362708764	1	0.721861837	0.695711182	7	10	75.16343949
0.564185182	2.973667322	1.003490691	1	0.906636518	1.0	6	10	86.25
0.595722968	1.434909896	0.009930982	10	1.0	0.922494118	4	3	75.32092267
0.864948231	2.007494379	1.904479559	3	0.92568053	0.710382434	7	14	82.49484843
0.578608868	2.413002286	1.189085821	1	0.717037549	0.950755918	6	5	80.52844838
0.471780478	1.394798541	1.227485113	1	0.641766388999999	0.667454836	7	11	74.33245381
0.475264667	3.267955193	2.699872849	1	0.743538565	0.987180882	8	8	80.52209916
0.6074565	1.849593059	1.255097969	10	1.0	0.87674212	5	3	71.77610466
0.604632395	1.361217025	0.531821512	10	0.912580778	0.711810968	6	5	86.04
0.5265325	1.812869141	0.019997359	10	0.606963496	0.997517124	5	1	71.12334005
0.2988659	1.255787367	0.70156254	10	0.870565943	0.774311012	4	2	74.51692808
0.637875364	2.313331989	0.100564299	10	0.635972129	0.880698813	7	12	85.67179202
0.503891476	2.817533632	1.37262213199999	10	0.640268249	0.970352763	7	1	83.1
0.484135154	1.907767638	0.113731207	10	0.813931645999999	0.897098683	6	10	73.91755966
0.535700205	1.508475866	0.051338558	10	0.756753437	0.902889494	4	2	82.69554802
0.760332613	3.408810943	0.925018275	1	0.983099772	0.993645044	7	13	81.52485508
0.633682412	2.12005139	0.296909752	1	0.585332836	0.751001061	8	9	84.0421641
0.415004304	1.232935384	0.779513932999999	10	0.850055307	0.727809495	5	3	75.48076038
0.591981346	3.342242012	2.385498672	1	0.715308645	0.904553608	9	15	87.01862308
0.6780432	2.459233977	1.324649894	1	0.892070992999999	0.983799738	5	13	88.75474318
0.613498375	1.405767733	0.381861262	10	0.766306389	0.714323162	6	1	78.61
0.540788288	2.488901541	0.697533075	10	0.768946921	0.965226851	8	15	79.70836703
0.576039345	2.26285021	0.276406402	1	0.777241803	0.89343431	6	10	82.34577183
0.4586728	1.653116754	0.046791862	2	0.648112345	0.873729617	3	5	80.19
0.373242541	1.920788536	0.0	10	0.630929754	0.862120404	7	2	72.33115846
0.545545345	1.510839087	0.653687987	10	0.681477989	0.638926291	6	6	75.5105361
0.448767333	1.872557632	2.856232977	10	0.935543268	0.927793335	5	2	79.21218044
0.556318195	2.55560281	0.307616124	1	0.575898695	0.98550492	6	2	87.94
0.46753985	2.898026153	0.687253470999999	1	0.823435661	0.984902992	7	7	84.0951980999999
0.671078675	2.370914115	2.012475754	1	0.994033157	0.971523051	6	14	88.77
0.686468176	3.016765551	0.295483821	10	0.722791183	0.973305079	7	16	80.52844838
0.592326846	1.915947164	0.076834605	10	0.659211442	0.867223865999999	6	12	83.11815969
0.528010615	3.173362254	1.824520834	1	0.732710616	0.890167423	10	16	88.76839411
0.54020366	2.06709107	0.054663966	10	0.528952096	0.834211834	7	5	75.12011718
0.397423346	1.6459043	0.070038138	10	0.65828994	0.786922494	6	6	61.60164047
0.643083865	2.034413368	0.547431402	10	0.625154582999999	0.912704719	7	1	78.40874997
0.660592243	2.250762931	2.08640881	1	0.942881863	0.980517916	6	6	88.27020396
0.610997676	2.127243039	1.42699072	10	0.804015547	0.946536458	6	2	78.23514203
0.4821399	2.6996909239999898	0.97344557	1	0.977562954	0.986148955	6	16	88.20172474
0.462149389	2.409886431	1.012630146	1	0.890447039	0.90161835	7	12	78.23541317
0.557528	1.421157766	0.779513932999999	10	1.0	0.735875845999999	5	3	78.41482805
0.523491889	3.258768195	1.275565607	1	0.869422304	0.899920842	9	16	89.25293334
0.618412784	2.075140225	1.533116174	10	0.879038276	0.988306202	6	3	77.90282585
0.598824077	2.018007313	0.599277425	10	0.524806704	0.935939078	6	2	85.38
0.405084	2.41345013	0.308430779	1	0.80319911	1.0	4	12	77.26987266
0.739743733	1.55469044199999	1.632610509	10	0.948007176	0.729876325	6	2	85.06
0.495192	1.603771349	0.767157166	1	0.935334581	0.981903185	5	2	84.63880704
0.646774571	2.250973537	0.059185773	10	0.457926143	0.96400739	6	9	83.11
0.499274351	1.970666942	0.384140811	1	0.682262525999999	0.919611503	7	4	81.97909474
0.656709558999999	2.425721277	0.046064739	10	0.671467814	0.971429143	6	2	78.73063547
